name,description,price,category,subcategory,collection,rating,brand,colors,reviews,product_id,tags,image_url
Sunlit Garden Jumpsuit,"Embrace the ease of countryside days with our Sunlit Garden Jumpsuit. Designed for those who find joy in simplicity, this piece captures the essence of leisurely afternoons spent in the sun-dappled garden. Its light cotton fabric and airy silhouette make it a perfect choice for baking sessions or a quiet stroll among the blooms.",65.99,Dresses & Jumpsuits,Jumpsuits & Rompers,Cottagecore,4.7,Eko & Stitch,"['yellow', 'white']","[""Absolutely in love with this jumpsuit! It's as if it's made for lazy, sunny afternoons."", 'The fabric is light and breathable, perfect for a day out in the garden.']",126b06da-36b0-49dc-ae7f-861b632832ec,[],https://d3o574pyao1sq3.cloudfront.net/fashion/126b06da-36b0-49dc-ae7f-861b632832ec.png
Garden Haven Tote,"Capture the essence of leisurely countryside walks and sun-drenched afternoons with our Garden Haven Tote. Designed for those who cherish simplicity and functionality, this bag is perfect for carrying your market finds or picnic essentials. The pale yellow canvas is complemented by sage green accents, embodying the tranquility of pastoral life.",58.0,Accessories,Bags & Totes,Cottagecore,4.8,Canvas & Co.,"['yellow', 'green']","[""Perfect for my weekend farmer's market trips!"", ""I love the soft color scheme, and it's just the right size."", 'Highly recommend for anyone who loves the countryside aesthetic.']",8929089f-caad-4c98-b88f-91599f91dbe7,[],https://d3o574pyao1sq3.cloudfront.net/fashion/8929089f-caad-4c98-b88f-91599f91dbe7.png
Garden Whisper Pendant Necklace,"Capture the essence of idyllic countryside charm with this delicate pendant necklace, featuring a finely crafted silver flower, cradled by a golden crescent moon, symbolizing the serene beauty of night-time gardens.",48.0,Accessories,Jewelry,Cottagecore,4.7,Loom & Aura,"['silver', 'gold']","['Absolutely beautiful! It feels like carrying a piece of the countryside with me.', 'The craftsmanship is exquisite, and the necklace sits perfectly. A timeless piece!']",26d9f8c4-0ed5-4ff7-9ed9-41e69a2eb0b2,[],https://d3o574pyao1sq3.cloudfront.net/fashion/26d9f8c4-0ed5-4ff7-9ed9-41e69a2eb0b2.png
Sunset Garden Pendant,"Embrace the quiet beauty of the countryside with this charming pendant, featuring a delicate gold silhouette of a blooming garden. Perfect for adding a touch of whimsy to any outfit.",48.99,Accessories,Jewelry,Cottagecore,4.8,Loom & Aura,['gold'],"['Absolutely enchanted by this piece! It looks delicate but feels sturdy.', 'Gave this as a gift to my nature-loving friend, and she adores it!']",c5cd8169-345e-40ed-8320-97e83adb313c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c5cd8169-345e-40ed-8320-97e83adb313c.png
Garden Bloom Pendant,"Captivate the essence of countryside charm with this delicate silver pendant, featuring a dainty hand-carved flower encased in crystal-clear resin. A piece that brings the serene beauty of a garden to your everyday look.",55.0,Accessories,Jewelry,Cottagecore,4.8,Nova Nest,['silver'],"[""Absolutely stunning! It feels like I'm carrying around a little piece of spring with me."", 'So delicate and beautifully made, the flower detail is exquisite.']",18b6dc75-7f47-4d5f-8e9d-c4b68111b46a,[],https://d3o574pyao1sq3.cloudfront.net/fashion/18b6dc75-7f47-4d5f-8e9d-c4b68111b46a.png
Bucolic Charm Pendant,"This delicate silver pendant features a handcrafted design of a tiny barn and surrounding flora, symbolizing a peaceful escape to the countryside. Perfect for adding a touch of serene beauty to any outfit.",58.0,Accessories,Jewelry,Cottagecore,4.7,Loom & Aura,['silver'],"['Absolutely in love with this pendant!', ""It's so beautifully made and brings a cozy feel whenever I wear it."", 'The perfect accessory for any nature lover. High quality and just stunning.']",e726df36-f51a-43ce-916a-a292bc0c7b78,[],https://d3o574pyao1sq3.cloudfront.net/fashion/e726df36-f51a-43ce-916a-a292bc0c7b78.png
Garden Serenade Sandals,"Embrace the essence of countryside serenity with our delicately crafted sandals. Designed for the romantic at heart, they feature soft, comfortable soles with ivy-green straps, adorned with hand-stitched floral patterns in cream, evoking the joy of a leisurely walk through blooming gardens.",55.99,Footwear,Sandals,Cottagecore,4.7,Canvas & Co.,"['green', 'white']","[""The most comfortable and charming sandals I've ever owned!"", 'Perfect for my weekend countryside escapes. Love the craftsmanship.', 'I receive compliments every time I wear these. So unique and beautiful.']",6bee5ce2-a14c-473e-b5d9-4774b6103a9c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/6bee5ce2-a14c-473e-b5d9-4774b6103a9c.png
Bramble Berry Loafers,"Embrace your love for the countryside with our soft, hand-stitched loafers, perfect for quiet walks through the garden. Crafted with eco-friendly dyed soft pink leather and adorned with a subtle leaf embossing, these shoes are a testament to the beauty of understated simplicity.",75.0,Footwear,Dress Shoes,Cottagecore,4.8,Eko & Stitch,"['pink', 'green']","[""The perfect blend of comfort and beauty. I feel like I'm walking on air!"", 'Absolutely love the subtle design, goes well with all my countryside outfits.', 'High-quality and sustainable, exactly what I was looking for.']",7860533c-7036-4268-9121-e98278b844b8,[],https://d3o574pyao1sq3.cloudfront.net/fashion/7860533c-7036-4268-9121-e98278b844b8.png
Bramble Brogues,"Crafted from soft suede in a dusky green, these brogues bring a touch of pastoral elegance to any outfit, featuring delicate, hand-carved floral details.",120.0,Footwear,Dress Shoes,Cottagecore,4.5,Loom & Aura,['green'],"['Absolutely enchanting! Comfortable and perfect for daily wear or a stroll through the gardens.', 'The craftsmanship is remarkable, and the suede is of high quality. Highly recommend!']",a2349319-dc47-4dab-b4bb-e807711b902f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a2349319-dc47-4dab-b4bb-e807711b902f.png
Garden Stroll Loafers,"Embrace the essence of leisurely countryside walks with our soft, leather loafers. Designed for the natural wanderer, these shoes feature delicate, hand-stitched floral motifs set against a soft, cream background, making every step a blend of comfort and timeless elegance.",89.99,Footwear,Dress Shoes,Cottagecore,4.5,Canvas & Co.,['cream'],"[""The most comfortable shoes I've ever owned and they look so chic!"", ""Absolutely in love with the floral design, it's so subtle yet beautiful.""]",981b054e-d24a-45bf-b1f4-24a1fc2dd6fd,['sale'],https://d3o574pyao1sq3.cloudfront.net/fashion/981b054e-d24a-45bf-b1f4-24a1fc2dd6fd.png
Garden Bliss Heels,"Embrace the simplicity of countryside elegance with our soft lavender heels, intricately designed with delicate floral embroidery. Perfect for occasions that call for a touch of whimsy and comfort.",89.99,Footwear,Heals,Cottagecore,4.5,Eko & Stitch,['purple'],"[""The most comfortable and charming pair I've owned!"", 'Received countless compliments. Truly a unique find.']",7e4d5f4d-9509-43e6-a156-12d2d6c69b81,[],https://d3o574pyao1sq3.cloudfront.net/fashion/7e4d5f4d-9509-43e6-a156-12d2d6c69b81.png
Garden Gala T-Straps,"Delicate and charming, these cream and sage T-strap heels feature floral embellishments perfect for days filled with sunshine and fresh air. Tailored for the enchanting spirit, they bring a touch of whimsy and elegance to any ensemble.",125.0,Footwear,Heals,Cottagecore,4.8,Loom & Aura,"['cream', 'green']","[""Absolutely in love with these heels! They're so comfortable and just beautiful for a day out in the garden."", ""These shoes are a dream! The detailing is exquisite, and they're surprisingly easy to walk in.""]",de17db0c-40f8-445b-818e-288e17aa4bb8,[],https://d3o574pyao1sq3.cloudfront.net/fashion/de17db0c-40f8-445b-818e-288e17aa4bb8.png
Garden Fête Heels,"Embrace the essence of countryside elegance with our soft-hued, floral-embroidered heels. Designed for whimsical walks and pastoral celebrations, these shoes feature a delicate lace overlay, accented with hand-stitched flowers, perfect for any gathering under the open sky.",125.0,Footwear,Heals,Cottagecore,4.8,Loom & Aura,"['green', 'white']","['These heels are as comfortable as they are beautiful! Felt like a fairy tale walking through the garden party.', 'Absolutely in love with the embroidery details. They pair perfectly with my tea-length dresses.']",c6b0ebbe-0b88-4dce-a98d-b587098db00f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c6b0ebbe-0b88-4dce-a98d-b587098db00f.png
Neon Glyph Tee,Dive into the night with this high-tech tee featuring a mysterious neon glyph that glows against the backdrop of tactical black. Perfect for those who walk the edge.,35.99,Tops,T-Shirts,Cyberpunk,4.5,NixNada,black,"['Feels like the future on my skin!', 'Glow is stronger than expected, great for night time.']",5d83f66c-a671-48ce-934b-a50a99e13bfa,[],https://d3o574pyao1sq3.cloudfront.net/fashion/5d83f66c-a671-48ce-934b-a50a99e13bfa.png
Neotech Noir Tee,"Embrace the shadow of the future with this sleek t-shirt featuring subtle neon trim and a tactical, body-adaptive fabric. Perfect for the rebel in the urban sprawl.",45.99,Tops,T-Shirts,Cyberpunk,4.5,Vivid Verse,"['black', 'blue']","['Perfect fit with just the right amount of edge.', 'Love the neon details - looks great at night!', 'High-quality material and really stands out in a crowd.']",9f9fe575-be97-46d9-a5ca-ff41ae57bef4,[],https://d3o574pyao1sq3.cloudfront.net/fashion/9f9fe575-be97-46d9-a5ca-ff41ae57bef4.png
Neon Edge Tactical Tee,"Embrace the night with a seamless blend of high-tech flair and gritty sophistication. This black tee, accentuated with striking neon-green lines, merges tactical practicality with an underground edge. Ideal for the rogue wanderer of tomorrow.",59.99,Tops,T-Shirts,Cyberpunk,4.5,NixNada,"['black', 'green']","['Perfect blend of style and subtlety. The neon lines glow amazingly in the dark!', ""High-quality material and the fit is just right. It's my go-to for a night out.""]",02b2c1fd-905c-4f93-a311-6350e2dcdd1f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/02b2c1fd-905c-4f93-a311-6350e2dcdd1f.png
Neon Circuit Tee,"Brave the urban dystopia in style with this sleek black t-shirt, adorned with neon green circuit patterns. Perfect for a night out in the cityscape.",28.99,Tops,T-Shirts,Cyberpunk,4.5,NixNada,"['black', 'green']","['Perfect fit, and the neon pops amazingly in the night.', 'Loved the tech vibes, great quality!']",a607a42c-717c-4496-8e74-7815d97f8122,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a607a42c-717c-4496-8e74-7815d97f8122.png
Strike Tee,"Bring the night to life with this tactical tee featuring neon green geometric designs on a sleek black fabric. Crafted for the modern rebel, it combines comfort with an edge.",28.99,Tops,T-Shirts,Cyberpunk,4.7,Vivid Verse,"['black', 'green']","['Absolutely lights up the night. Comfortable and stylish.', ""Was skeptical about the fit, but it's perfect. The neon isn't too overwhelming.""]",1537022b-83be-42a4-b81e-c47dbb9e4cfd,['sale'],https://d3o574pyao1sq3.cloudfront.net/fashion/1537022b-83be-42a4-b81e-c47dbb9e4cfd.png
Shadow Synth Shirt,"Fusing tactical design with cutting-edge style, this shirt features durable, moisture-wicking fabric with subtle, integrated LED piping for a sleek, shadowy presence. Engineered for the avant-garde, it effortlessly blends functionality with an edgy aesthetic.",89.99,Tops,Blouses & Shirts,Cyberpunk,4.5,Vivid Verse,"['black', 'silver']","[""The LED accents are a game-changer. It's not just a shirt, it's a statement."", 'Love the tactical vibe, matches perfectly with my collection.']",72e11220-649e-4937-8369-4cd3ee52f460,[],https://d3o574pyao1sq3.cloudfront.net/fashion/72e11220-649e-4937-8369-4cd3ee52f460.png
Shadow Circuit Blouse,"Capture the essence of the future with this high-tech inspired blouse. Featuring crisp, angular lines and integrated silver filaments that capture and reflect light, this piece offers both sophistication and a touch of the underground. Tailored from a breathable, black fabric, it's perfect for those who command attention.",89.99,Tops,Blouses & Shirts,Cyberpunk,4.8,NixNada,"['black', 'silver']","['Absolutely love the futuristic vibe and the quality is amazing!', 'Stands out in my wardrobe. The silver accents are a nice touch.']",c40bf784-66e6-4c09-8bf8-5841a0a8a83d,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c40bf784-66e6-4c09-8bf8-5841a0a8a83d.png
Shadow Circuit Button-Down,"Embrace the darkness with this high-tech inspired blouse featuring sleek black fabric contrasted with striking silver accents. Tailored for a rebellious edge, it incorporates hidden pockets and discreet, durable seams for a blend of functionality and style.",89.99,Tops,Blouses & Shirts,Cyberpunk,4.5,Vivid Verse,"['black', 'silver']","['Perfect blend of style and stealth.', 'Feels like armor but looks so sleek!']",4b97e50d-0811-465f-9c9f-36867ed2c8d2,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4b97e50d-0811-465f-9c9f-36867ed2c8d2.png
Matrix Mirage Button-Up,"Immerse yourself in the future with this button-up, crafted in sleek black with subtle silver threading. Its tactical design, coupled with discreet, integrated circuits, illuminates under the right angle, offering functionality with a mysterious edge.",59.99,Tops,Blouses & Shirts,Cyberpunk,4.5,Nova Nest,"['black', 'silver']","['Fits like a dream, with just enough flair for nightly escapades.', 'Surprisingly comfortable and the silver threads are a nice touch.']",d305ca19-ae24-49fe-826a-8bb86fdc6632,[],https://d3o574pyao1sq3.cloudfront.net/fashion/d305ca19-ae24-49fe-826a-8bb86fdc6632.png
Tactical Techwear Hoodie,"A cutting-edge hoodie designed for the urban explorer. Features include high-performance, breathable fabric, integrated utility pockets, and sleek, silver accents on a black base for a minimalistic but futuristic look.",89.99,Tops,Hoodies & Sweatshirts,Cyberpunk,4.5,Nova Nest,"['black', 'silver']","['Perfect blend of style and function - a must-have for techwear enthusiasts!', 'High-quality material and the pockets are super practical for everyday carry items.']",bf841603-dc92-41eb-958c-7621d81dd328,[],https://d3o574pyao1sq3.cloudfront.net/fashion/bf841603-dc92-41eb-958c-7621d81dd328.png
Futurist's Cloak Hoodie,"Embrace the future with this high-tech, tactile hoodie. Crafted for the urban explorer, it features sleek, integrated LED strips and a built-in utility harness. Perfect for those who defy the conventional.",89.99,Tops,Hoodies & Sweatshirts,Cyberpunk,4.8,Vivid Verse,"['black', 'silver']","['Perfect for night rides!', 'Finally, a hoodie that gets me.', 'Stylish, functional, and durable.']",713b57dc-a916-4956-b6e2-5f11d8c582ff,[],https://d3o574pyao1sq3.cloudfront.net/fashion/713b57dc-a916-4956-b6e2-5f11d8c582ff.png
